rounded_book_count,Genre,rounded_ratings_count,rounded_rating
20,sci-fi,20000,4
40,young adult,20000,4
10,drama,20000,4
20,romance,20000,4
70,horror,20000,4
30,romance,30000,4
70,romance,30000,4
50,thriller,20000,4
100,thriller,20000,4
50,fantasy,30000,4
500,NA,20000,4
60,crime,20000,3
30,comedy,20000,4
10,romance,20000,4
30,fantasy,20000,4
50,NA,20000,4
50,young adult,20000,4
50,romance,30000,4
20,comedy,20000,4
70,NA,20000,4
60,drama,20000,4
300,young adult,30000,4
40,NA,20000,4
70,mystery,20000,4
40,horror,20000,4
70,NA,20000,4
50,mystery,20000,4
50,NA,20000,4
20,young adult,30000,4
10,comedy,20000,4
30,NA,20000,4
0,fantasy,20000,5
20,fantasy,20000,4
30,young adult,30000,4
100,fantasy,10000,4
30,fantasy,30000,4
60,horror,20000,4
60,drama,20000,4
30,NA,20000,4
30,romance,20000,4
30,fantasy,30000,4
40,mystery,20000,4
50,fantasy,20000,4
30,NA,20000,4
40,comedy,20000,4
30,mystery,20000,4
20,mystery,20000,4
40,sci-fi,20000,4
400,NA,20000,4
200,mystery,30000,4
40,fantasy,20000,4
30,romance,30000,4
50,fantasy,20000,4
20,romance,20000,4
400,NA,20000,4
20,mystery,10000,4
30,NA,20000,4
10,mystery,20000,4
30,romance,30000,4
30,romance,30000,4
20,young adult,20000,4
30,NA,20000,4
10,romance,30000,4
30,romance,20000,4
10,fantasy,20000,4
80,NA,20000,4
20,fantasy,20000,4
600,romance,10000,4
30,romance,20000,4
50,NA,20000,4
50,NA,20000,4
20,young adult,20000,4
30,young adult,20000,4
10,romance,20000,4
70,fantasy,20000,4
70,thriller,20000,4
70,mystery,30000,4
500,NA,20000,4
50,young adult,20000,4
10,NA,20000,4
20,young adult,30000,4
40,NA,20000,4
10,romance,30000,4
40,NA,20000,4
90,sci-fi,20000,4
80,drama,10000,4
30,young adult,20000,4
50,mystery,20000,4
50,fantasy,30000,4
20,fantasy,30000,4
10,fantasy,20000,4
20,horror,20000,4
600,NA,20000,5
70,mystery,20000,4
90,NA,20000,4
40,romance,30000,4
50,fantasy,30000,4
100,sci-fi,20000,4
70,romance,20000,3
10,NA,20000,4
40,sci-fi,10000,4
10,romance,20000,4
40,fantasy,20000,4
40,horror,20000,4
40,sci-fi,20000,4
60,fantasy,30000,4
10,young adult,20000,4
70,mystery,20000,4
40,horror,20000,4
10,NA,20000,4
70,thriller,20000,4
70,fantasy,20000,4
20,fantasy,20000,4
50,young adult,20000,4
50,romance,30000,4
20,mystery,20000,4
50,NA,20000,4
30,romance,20000,4
30,romance,30000,4
30,fantasy,20000,4
10,romance,30000,4
10,fantasy,10000,4
10,thriller,20000,4
90,NA,20000,4
60,mystery,20000,4
20,young adult,20000,4
50,young adult,30000,4
20,romance,30000,4
20,young adult,30000,4
40,romance,20000,4
30,young adult,30000,4
50,romance,20000,4
30,young adult,30000,4
10,NA,20000,4
40,NA,20000,4
20,NA,10000,4
50,thriller,20000,4
200,horror,20000,4
60,horror,20000,4
50,fantasy,20000,4
20,thriller,20000,4
30,young adult,30000,4
30,fantasy,20000,4
60,young adult,20000,4
20,romance,40000,4
40,young adult,20000,4
10,romance,10000,4
30,comedy,20000,4
40,mystery,20000,4
40,mystery,20000,4
20,romance,20000,4
50,thriller,20000,4
40,romance,20000,4
60,mystery,20000,4
40,NA,20000,4
30,fantasy,30000,4
50,mystery,20000,4
30,fantasy,20000,4
60,romance,30000,4
10,romance,30000,5
40,NA,20000,4
20,young adult,20000,4
20,comedy,30000,4
10,thriller,20000,4
20,mystery,20000,4
20,crime,20000,4
50,NA,20000,4
30,romance,30000,4
50,mystery,20000,4
30,horror,20000,4
60,thriller,20000,4
20,NA,20000,4
20,young adult,20000,4
30,sci-fi,10000,4
300,romance,10000,4
30,fantasy,30000,4
100,NA,20000,5
10,disney,20000,4
100,romance,20000,4
70,romance,30000,4
40,comedy,10000,4
30,comedy,20000,4
10,fantasy,20000,4
40,thriller,10000,4
60,mystery,20000,4
30,fantasy,30000,4
10,romance,20000,4
30,NA,10000,4
300,NA,20000,4
20,horror,20000,4
50,fantasy,20000,4
10,fairy-tales,20000,4
40,mystery,20000,4
20,horror,20000,4
40,NA,20000,4
50,horror,20000,4
20,fantasy,30000,4
40,young adult,20000,4
40,fantasy,20000,4
50,mystery,20000,4
30,NA,20000,4
50,NA,20000,4
40,mystery,30000,4
10,romance,30000,3
30,fantasy,30000,4
70,comedy,20000,3
20,mystery,20000,4
30,fantasy,30000,4
80,young adult,20000,4
30,sci-fi,10000,4
80,thriller,20000,4
50,NA,20000,4
20,young adult,20000,4
40,romance,20000,4
50,mystery,20000,4
30,romance,10000,4
20,young adult,20000,5
50,mystery,20000,4
50,romance,20000,4
40,fantasy,20000,4
70,thriller,20000,4
60,fantasy,20000,4
40,thriller,20000,4
30,romance,30000,4
20,romance,20000,4
50,drama,20000,4
10,fantasy,30000,4
30,fantasy,20000,4
40,mystery,20000,4
70,thriller,20000,4
50,fantasy,20000,4
70,romance,30000,4
40,fantasy,20000,4
30,mystery,20000,4
40,fantasy,30000,4
10,fantasy,20000,4
10,horror,20000,4
20,NA,20000,4
60,sci-fi,30000,4
30,young adult,20000,4
10,comedy,20000,3
20,romance,20000,4
30,young adult,30000,4
70,horror,20000,4
10,NA,20000,4
40,fantasy,20000,4
60,NA,20000,4
30,romance,20000,4
40,fantasy,20000,4
200,NA,20000,4
30,romance,30000,4
10,NA,20000,4
60,thriller,20000,4
40,crime,20000,4
50,young adult,30000,4
20,crime,20000,4
20,NA,20000,4
10,young adult,20000,4
50,fantasy,20000,4
20,comedy,20000,3
50,romance,20000,4
30,NA,20000,4
50,mystery,20000,4
30,romance,20000,4
20,fantasy,20000,4
0,thriller,10000,4
60,thriller,10000,4
40,fantasy,20000,4
40,mystery,20000,4
30,mystery,20000,4
90,drama,10000,4
50,mystery,30000,4
20,NA,30000,4
30,comedy,20000,4
50,NA,20000,4
200,drama,20000,4
20,fantasy,20000,4
100,fantasy,20000,4
30,young adult,30000,4
20,sci-fi,20000,4
20,fantasy,20000,4
10,romance,20000,4
400,NA,20000,4
30,NA,20000,4
100,romance,20000,4
70,young adult,20000,4
30,fantasy,30000,4
50,mystery,20000,4
40,fantasy,20000,4
10,romance,20000,4
50,romance,20000,4
20,romance,20000,4
10,romance,20000,3
30,fantasy,20000,3
40,fantasy,20000,4
40,young adult,20000,4
30,horror,20000,4
100,NA,20000,4
20,fantasy,30000,4
20,fantasy,20000,4
300,drama,20000,4
20,romance,30000,4
10,romance,20000,4
0,romance,20000,3
10,NA,20000,4
50,thriller,20000,4
40,NA,20000,4
70,mystery,20000,4
40,NA,20000,4
300,NA,20000,4
70,thriller,20000,4
30,romance,20000,4
40,NA,20000,4
60,mystery,20000,4
70,mystery,20000,4
40,fantasy,20000,4
40,fantasy,20000,4
20,romance,30000,4
60,mystery,20000,4
20,NA,20000,4
30,young adult,20000,4
10,romance,40000,4
100,young adult,20000,4
50,fantasy,20000,4
40,romance,20000,4
40,fantasy,20000,4
30,horror,20000,4
40,NA,20000,4
20,NA,20000,4
50,young adult,20000,4
30,fantasy,20000,4
30,NA,20000,4
20,young adult,30000,4
40,young adult,30000,4
30,mystery,20000,4
30,young adult,20000,4
60,drama,20000,4
0,young adult,20000,4
20,mystery,20000,4
50,young adult,20000,4
200,mystery,20000,4
70,mystery,30000,4
100,crime,10000,4
40,mystery,30000,4
90,fantasy,20000,4
40,drama,10000,4
50,fantasy,20000,4
50,young adult,30000,4
50,fantasy,30000,4
30,romance,20000,4
40,thriller,20000,4
0,young adult,20000,4
80,drama,20000,4
20,fantasy,20000,4
40,comedy,20000,4
60,drama,20000,4
20,NA,20000,4
20,young adult,30000,4
50,thriller,20000,4
50,romance,20000,4
40,romance,30000,4
10,romance,20000,4
80,mystery,20000,4
20,young adult,20000,4
30,fantasy,20000,4
70,NA,20000,4
90,young adult,20000,4
60,NA,20000,4
40,fantasy,20000,4
60,sci-fi,20000,4
100,sci-fi,20000,4
30,horror,40000,4
50,NA,20000,4
70,mystery,20000,4
30,young adult,20000,3
50,fantasy,20000,4
50,mystery,20000,4
20,NA,20000,4
100,crime,20000,4
60,thriller,20000,4
40,young adult,20000,4
30,romance,20000,4
20,NA,20000,3
500,mystery,20000,4
50,mystery,20000,4
40,mystery,20000,4
40,fantasy,30000,4
60,fantasy,20000,4
20,NA,20000,3
60,drama,20000,4
10,romance,30000,4
60,romance,20000,4
10,romance,30000,4
30,fantasy,20000,4
50,sci-fi,20000,4
30,crime,20000,4
10,mystery,20000,4
40,thriller,20000,4
20,romance,20000,4
30,young adult,20000,4
50,young adult,20000,4
20,fantasy,20000,4
30,young adult,20000,4
40,mystery,20000,4
0,fantasy,20000,4
20,romance,20000,4
30,romance,30000,4
20,horror,20000,4
50,young adult,20000,4
600,mystery,20000,4
200,romance,10000,4
50,mystery,20000,4
20,young adult,30000,4
40,NA,20000,4
80,mystery,20000,4
20,NA,20000,4
80,mystery,20000,4
20,fantasy,20000,4
60,sci-fi,20000,4
100,romance,10000,4
20,young adult,20000,4
60,horror,20000,4
50,mystery,20000,4
80,fantasy,10000,4
30,mystery,20000,4
50,fantasy,20000,4
80,mystery,20000,4
30,fantasy,20000,4
20,romance,30000,4
40,sci-fi,20000,4
30,romance,20000,4
20,fantasy,20000,4
60,thriller,20000,4
30,fantasy,30000,4
30,NA,20000,4
40,fantasy,20000,4
10,romance,30000,4
20,horror,10000,4
70,drama,20000,4
50,fantasy,30000,4
90,young adult,20000,4
30,young adult,30000,4
40,comedy,20000,4
30,comedy,20000,4
20,fantasy,30000,4
30,romance,20000,4
60,romance,20000,4
70,fantasy,20000,4
40,fantasy,20000,4
60,thriller,20000,4
60,NA,20000,4
40,mystery,10000,4
60,romance,30000,4
70,mystery,20000,4
60,mystery,20000,4
10,young adult,20000,4
10,romance,30000,4
50,mystery,20000,4
30,romance,30000,4
10,sci-fi,20000,4
50,romance,20000,4
30,fantasy,30000,4
50,mystery,30000,4
30,young adult,20000,4
10,romance,30000,4
50,fantasy,20000,4
30,NA,20000,4
10,sci-fi,20000,4
50,fantasy,20000,4
10,young adult,10000,4
40,young adult,20000,4
20,fantasy,10000,4
20,fantasy,10000,4
30,drama,20000,4
50,horror,20000,4
400,drama,20000,4
10,young adult,30000,4
60,mystery,20000,4
80,sci-fi,20000,4
20,young adult,20000,4
50,young adult,30000,4
50,horror,20000,4
30,mystery,20000,4
10,romance,30000,4
50,young adult,20000,4
20,young adult,20000,4
70,thriller,20000,4
10,romance,20000,4
40,fantasy,20000,4
30,horror,20000,4
30,mystery,20000,4
30,comedy,20000,5
0,NA,20000,4
40,horror,20000,4
70,crime,20000,4
0,NA,20000,4
10,fantasy,20000,4
70,fantasy,20000,4
20,NA,20000,4
60,romance,20000,4
30,fantasy,20000,4
40,romance,30000,4
40,romance,30000,4
50,romance,20000,4
20,young adult,30000,4
50,mystery,10000,4
10,young adult,30000,4
40,fantasy,30000,4
20,crime,20000,4
20,crime,20000,4
10,fantasy,20000,4
40,NA,20000,4
80,fantasy,20000,4
40,fantasy,20000,4
50,mystery,20000,3
20,fantasy,20000,4
30,romance,20000,4
30,NA,20000,4
20,thriller,20000,4
30,drama,20000,4
30,young adult,20000,4
60,thriller,10000,3
60,mystery,20000,4
100,crime,10000,4
60,mystery,20000,3
30,fantasy,20000,4
100,fantasy,10000,4
20,young adult,20000,4
10,romance,20000,4
10,fantasy,20000,4
40,romance,30000,4
80,fantasy,10000,4
10,romance,20000,4
30,romance,20000,3
40,romance,20000,4
50,sci-fi,20000,4
50,NA,10000,4
30,sci-fi,10000,4
70,drama,20000,4
40,NA,20000,4
40,fantasy,30000,4
40,young adult,20000,4
60,thriller,20000,4
30,young adult,30000,4
50,mystery,20000,4
30,romance,30000,4
30,fantasy,20000,4
30,romance,30000,4
40,young adult,20000,4
10,NA,20000,4
80,NA,20000,4
40,romance,20000,4
30,young adult,20000,4
20,romance,30000,4
50,fantasy,20000,4
40,NA,20000,4
10,NA,10000,4
50,crime,10000,4
70,romance,20000,4
20,young adult,30000,4
40,young adult,20000,4
30,NA,10000,4
30,young adult,20000,4
80,mystery,20000,4
90,fantasy,20000,4
30,mystery,20000,4
10,young adult,20000,4
30,NA,20000,4
30,fantasy,30000,4
30,fantasy,20000,4
100,crime,10000,4
50,horror,20000,4
10,fantasy,20000,4
60,mystery,20000,3
0,horror,20000,4
20,young adult,20000,4
40,fantasy,30000,4
70,thriller,30000,4
60,romance,20000,4
70,sci-fi,20000,4
70,mystery,20000,4
10,romance,30000,4
300,fantasy,20000,4
100,mystery,20000,4
30,fantasy,20000,4
70,horror,20000,4
40,romance,20000,3
40,fantasy,20000,4
40,fantasy,20000,4
30,young adult,20000,4
30,mystery,10000,4
70,fantasy,20000,4
80,fantasy,20000,4
20,horror,20000,4
60,mystery,20000,4
40,NA,20000,4
50,fantasy,30000,4
40,sci-fi,20000,4
90,fantasy,10000,3
20,mystery,20000,4
30,young adult,20000,4
60,fantasy,20000,4
70,young adult,20000,4
40,romance,30000,4
40,romance,30000,4
40,NA,20000,4
70,sci-fi,20000,4
100,NA,20000,4
30,fantasy,20000,4
40,fantasy,20000,4
80,sci-fi,20000,4
10,sci-fi,20000,4
50,fantasy,20000,4
10,fantasy,30000,4
40,NA,20000,4
40,fantasy,20000,4
10,NA,20000,4
70,mystery,20000,4
20,young adult,20000,4
10,fantasy,20000,4
60,mystery,20000,4
40,sci-fi,20000,4
60,young adult,20000,4
80,sci-fi,20000,3
10,fantasy,20000,5
40,young adult,30000,4
40,NA,20000,4
50,fantasy,20000,4
70,romance,20000,3
30,young adult,20000,4
80,disney,20000,4
40,fantasy,20000,4
10,young adult,20000,4
30,sci-fi,20000,4
30,young adult,30000,4
50,romance,20000,4
20,young adult,20000,4
10,crime,10000,4
60,young adult,20000,4
50,mystery,20000,4
10,sci-fi,20000,4
60,sci-fi,20000,4
0,romance,20000,4
70,NA,20000,4
30,fantasy,30000,4
30,mystery,20000,4
50,young adult,30000,4
10,NA,20000,4
100,romance,10000,4
40,romance,30000,4
60,NA,20000,5
30,NA,20000,4
0,mystery,10000,4
60,fantasy,20000,4
60,sci-fi,20000,4
40,young adult,30000,4
10,comedy,20000,4
300,romance,20000,4
70,NA,20000,4
300,horror,30000,4
30,fantasy,20000,4
40,young adult,20000,3
50,drama,20000,4
10,young adult,20000,4
50,NA,20000,4
80,fantasy,20000,4
10,mystery,20000,4
30,romance,20000,4
20,fantasy,20000,4
50,NA,20000,4
20,fantasy,30000,4
20,sci-fi,20000,4
80,young adult,30000,4
20,young adult,20000,4
200,NA,20000,4
40,fantasy,20000,5
20,young adult,20000,4
50,NA,20000,3
80,mystery,20000,4
40,fantasy,20000,4
20,fantasy,30000,4
70,romance,20000,4
30,fantasy,20000,4
10,NA,10000,4
30,fantasy,20000,4
20,fantasy,20000,4
20,fairy-tales,20000,3
30,NA,20000,4
70,sci-fi,20000,3
90,NA,20000,4
50,NA,20000,4
20,mystery,10000,4
70,thriller,20000,4
50,NA,20000,4
100,sci-fi,20000,4
20,romance,30000,4
30,romance,20000,4
30,sci-fi,20000,4
50,fantasy,20000,4
30,drama,20000,4
70,romance,20000,4
20,fantasy,10000,4
60,fantasy,20000,4
10,young adult,20000,4
10,fantasy,10000,4
30,young adult,20000,4
600,drama,20000,4
30,fantasy,20000,4
20,sci-fi,20000,4
20,young adult,20000,4
20,fantasy,20000,4
50,fantasy,20000,4
40,romance,20000,4
20,fantasy,20000,4
10,young adult,20000,4
40,NA,20000,4
20,NA,10000,4
20,romance,20000,4
10,romance,10000,4
10,young adult,20000,4
10,NA,10000,4
40,young adult,20000,4
30,young adult,20000,4
30,romance,30000,4
300,young adult,20000,4
30,suspense,10000,4
50,drama,20000,4
90,mystery,10000,4
30,NA,10000,4
60,fantasy,20000,4
30,horror,20000,4
20,young adult,20000,4
20,romance,30000,4
40,mystery,20000,4
60,mystery,20000,4
70,fantasy,20000,4
80,sci-fi,20000,4
50,NA,10000,4
30,romance,20000,4
40,young adult,20000,4
80,young adult,20000,3
20,fantasy,30000,4
10,young adult,20000,4
10,young adult,10000,4
50,romance,20000,4
30,romance,20000,4
40,thriller,20000,4
20,comedy,10000,4
60,NA,20000,4
20,fantasy,30000,4
40,horror,10000,4
30,mystery,20000,4
30,NA,10000,4
30,young adult,30000,4
30,young adult,30000,4
60,young adult,30000,4
50,young adult,20000,4
30,fantasy,20000,4
60,young adult,10000,4
40,fantasy,10000,4
20,NA,20000,4
30,NA,20000,4
60,young adult,20000,4
30,fantasy,20000,4
30,mystery,30000,4
50,young adult,20000,4
60,mystery,20000,4
10,fantasy,20000,4
20,romance,30000,4
30,fantasy,20000,4
200,mystery,20000,4
50,sci-fi,20000,4
40,horror,20000,4
10,mystery,20000,4
20,mystery,20000,4
10,comedy,20000,4
30,fantasy,30000,4
60,mystery,20000,4
10,romance,30000,4
60,drama,10000,4
60,fantasy,20000,4
20,mystery,20000,4
30,romance,20000,4
20,crime,20000,4
20,mystery,10000,4
10,comedy,20000,4
40,thriller,20000,4
60,romance,20000,4
20,fantasy,20000,4
70,thriller,20000,4
60,mystery,20000,4
50,NA,20000,4
10,romance,10000,4
10,NA,20000,4
30,young adult,20000,4
30,fantasy,30000,4
30,romance,20000,4
30,mystery,20000,4
30,fantasy,20000,4
40,NA,20000,4
40,sci-fi,20000,4
30,young adult,30000,4
600,drama,20000,4
20,young adult,20000,4
10,young adult,20000,4
20,romance,10000,4
20,young adult,20000,4
30,NA,20000,4
20,romance,30000,4
40,romance,30000,4
70,mystery,20000,4
10,NA,20000,4
70,thriller,20000,4
100,drama,10000,4
40,young adult,20000,4
30,romance,20000,4
40,fantasy,20000,4
30,romance,30000,4
80,drama,20000,3
40,mystery,10000,4
50,thriller,20000,4
40,fantasy,30000,4
20,fantasy,20000,4
40,romance,20000,4
30,mystery,10000,4
60,sci-fi,20000,4
60,thriller,20000,4
60,fantasy,20000,4
20,romance,30000,4
300,young adult,30000,4
60,mystery,20000,3
10,horror,20000,4
0,horror,20000,4
30,NA,10000,4
40,romance,20000,4
30,romance,20000,4
30,young adult,20000,4
40,sci-fi,10000,4
20,fantasy,20000,4
30,horror,20000,4
30,NA,20000,4
40,fantasy,30000,4
20,comedy,20000,5
400,horror,20000,4
30,fantasy,20000,4
50,young adult,20000,4
10,romance,30000,4
40,mystery,20000,4
10,sci-fi,20000,4
20,romance,20000,4
60,mystery,20000,4
40,young adult,20000,4
10,fantasy,20000,4
50,sci-fi,20000,4
20,comedy,20000,4
40,NA,20000,4
30,romance,30000,4
50,mystery,20000,3
500,romance,20000,4
30,young adult,20000,4
20,fantasy,20000,4
30,fantasy,20000,4
50,romance,20000,4
40,fantasy,20000,4
60,romance,20000,4
20,comedy,20000,4
10,NA,20000,4
20,horror,20000,4
20,NA,10000,4
60,thriller,20000,4
10,romance,30000,4
30,fantasy,30000,4
70,NA,10000,4
30,romance,30000,4
0,horror,20000,4
30,horror,20000,4
20,romance,10000,4
30,drama,20000,4
50,crime,20000,4
50,drama,20000,4
20,mystery,20000,4
70,romance,20000,4
30,mystery,20000,4
40,young adult,20000,4
10,young adult,20000,4
10,crime,20000,4
90,mystery,20000,4
20,comedy,20000,4
90,romance,10000,4
60,drama,20000,4
50,sci-fi,20000,4
40,romance,20000,4
40,fantasy,20000,4
20,crime,20000,4
10,romance,20000,4
20,young adult,20000,4
300,NA,10000,4
20,romance,30000,4
80,mystery,20000,4
30,NA,20000,4
40,mystery,20000,4
60,mystery,20000,4
30,NA,20000,4
10,romance,30000,4
20,fantasy,20000,4
40,romance,20000,4
40,NA,10000,4
20,romance,20000,4
30,romance,20000,4
50,mystery,10000,4
10,romance,30000,4
40,young adult,20000,4
10,fantasy,20000,4
50,mystery,20000,4
60,thriller,20000,4
30,mystery,20000,4
10,NA,20000,4
50,young adult,20000,4
30,romance,30000,4
20,young adult,20000,4
80,fantasy,20000,4
40,young adult,20000,4
20,NA,20000,4
10,NA,20000,4
200,mystery,20000,4
20,sci-fi,20000,4
30,romance,20000,4
50,mystery,20000,4
40,mystery,10000,4
50,NA,10000,4
50,fantasy,20000,4
30,fantasy,20000,4
20,thriller,20000,4
20,horror,20000,4
40,NA,10000,4
50,sci-fi,20000,4
50,romance,30000,4
100,mystery,20000,4
10,mystery,20000,4
30,mystery,20000,4
50,fantasy,20000,4
30,NA,20000,4
10,fantasy,20000,4
40,fantasy,20000,4
20,sci-fi,20000,4
20,fantasy,20000,4
60,romance,10000,4
20,young adult,20000,4
50,young adult,10000,4
30,romance,20000,4
50,mystery,10000,4
20,comedy,20000,4
50,romance,10000,4
40,fantasy,20000,4
50,romance,20000,4
20,fantasy,30000,4
10,comedy,20000,4
200,drama,10000,4
90,drama,10000,4
20,young adult,20000,4
50,NA,10000,4
50,drama,20000,4
100,crime,20000,4
90,thriller,20000,4
0,romance,10000,3
30,fantasy,20000,4
30,young adult,20000,4
40,romance,10000,3
20,romance,30000,4
20,NA,10000,4
30,young adult,20000,4
40,NA,20000,4
40,sci-fi,20000,4
50,thriller,20000,4
30,NA,20000,4
30,young adult,20000,3
30,romance,30000,4
30,fantasy,20000,4
60,young adult,20000,4
30,crime,10000,4
10,young adult,20000,4
30,comedy,20000,4
40,mystery,20000,4
40,romance,20000,4
60,romance,20000,4
10,young adult,20000,4
80,horror,10000,4
20,fantasy,20000,4
40,fantasy,20000,4
70,young adult,20000,4
30,mystery,20000,4
20,fantasy,20000,4
20,romance,20000,4
20,drama,20000,4
40,romance,20000,4
60,romance,20000,4
40,romance,20000,4
40,fantasy,20000,4
100,thriller,20000,4
30,fantasy,30000,4
0,NA,20000,4
10,romance,10000,4
300,horror,20000,4
50,fantasy,20000,4
40,romance,30000,4
40,thriller,20000,4
80,romance,20000,3
10,fantasy,20000,4
30,sci-fi,10000,4
20,fantasy,20000,5
30,fantasy,30000,4
20,young adult,20000,4
90,mystery,20000,4
40,fantasy,30000,4
40,NA,20000,4
20,thriller,10000,4
80,horror,20000,4
60,fantasy,20000,4
60,NA,20000,4
60,thriller,20000,4
10,NA,20000,4
10,romance,30000,4
20,horror,20000,4
80,mystery,20000,4
60,mystery,20000,4
70,NA,10000,4
30,horror,20000,4
90,romance,10000,4
70,horror,20000,4
40,mystery,20000,3
50,mystery,20000,4
0,romance,10000,4
20,NA,10000,4
10,romance,20000,4
100,mystery,20000,4
30,sci-fi,20000,4
100,sci-fi,10000,4
40,NA,10000,4
50,drama,20000,4
30,NA,20000,4
20,NA,20000,4
0,comedy,10000,4
10,fantasy,10000,4
10,romance,20000,4
30,fantasy,20000,4
80,romance,10000,4
10,fantasy,20000,4
40,young adult,20000,4
40,NA,10000,4
80,mystery,20000,4
40,mystery,20000,4
30,fantasy,20000,4
80,mystery,20000,4
10,drama,20000,4
20,young adult,20000,4
50,NA,20000,4
30,NA,10000,4
20,mystery,20000,4
30,young adult,10000,4
40,NA,10000,4
40,young adult,20000,4
20,young adult,20000,4
80,romance,10000,4
10,fantasy,20000,4
30,fantasy,20000,4
30,fantasy,30000,4
20,fantasy,20000,4
50,romance,20000,3
60,mystery,10000,4
30,NA,20000,4
10,romance,30000,4
100,fantasy,10000,4
10,drama,20000,4
40,romance,10000,4
60,mystery,20000,4
60,mystery,20000,4
0,mystery,20000,4
70,mystery,20000,4
700,fantasy,10000,4
60,NA,10000,4
20,romance,30000,4
40,mystery,20000,4
30,romance,20000,4
70,mystery,20000,4
20,fantasy,20000,4
30,sci-fi,20000,4
30,thriller,10000,4
300,drama,10000,4
0,NA,20000,4
30,fantasy,30000,4
10,sci-fi,10000,4
20,mystery,10000,4
30,romance,10000,4
10,fantasy,20000,5
20,fantasy,20000,4
20,fantasy,20000,4
10,romance,20000,4
100,romance,10000,4
20,romance,20000,4
1000,drama,20000,4
30,romance,30000,4
30,fantasy,20000,4
10,young adult,30000,4
30,young adult,20000,4
200,mystery,20000,4
40,young adult,10000,4
60,young adult,20000,4
40,romance,30000,4
30,fantasy,20000,4
10,NA,20000,4
50,NA,10000,4
40,romance,10000,4
20,fantasy,20000,4
20,romance,20000,4
10,NA,10000,4
600,mystery,20000,4
50,romance,20000,4
40,NA,10000,4
20,fantasy,20000,4
10,fantasy,20000,4
60,thriller,20000,4
50,fantasy,20000,4
10,fantasy,20000,4
10,fantasy,20000,4
30,fantasy,20000,4
60,romance,10000,4
50,NA,10000,4
20,fantasy,20000,4
40,fantasy,20000,4
30,NA,20000,4
50,romance,20000,4
20,young adult,20000,4
10,romance,20000,4
60,romance,20000,4
20,young adult,20000,3
30,mystery,10000,4
20,romance,20000,4
30,fantasy,20000,4
50,mystery,20000,4
40,mystery,20000,4
20,romance,30000,4
40,fantasy,20000,4
10,fantasy,20000,4
50,romance,20000,4
40,young adult,20000,4
20,sci-fi,10000,4
0,romance,20000,4
70,horror,20000,4
30,romance,20000,4
50,mystery,20000,4
70,drama,20000,4
400,romance,20000,4
80,comedy,20000,4
30,drama,20000,4
20,romance,20000,4
60,mystery,10000,4
40,fantasy,20000,4
20,young adult,20000,4
60,romance,20000,4
200,romance,20000,4
20,romance,10000,4
40,romance,20000,4
40,romance,20000,3
200,NA,10000,5
70,thriller,20000,4
40,sci-fi,20000,4
20,romance,20000,4
20,fantasy,20000,4
60,mystery,20000,4
30,mystery,10000,4
30,mystery,20000,4
40,horror,20000,4
400,romance,20000,4
40,romance,10000,4
10,drama,20000,4
60,mystery,20000,4
30,comedy,10000,4
50,horror,20000,4
60,NA,20000,4
10,comedy,20000,4
30,young adult,20000,4
400,fantasy,10000,4
50,thriller,20000,4
30,comedy,10000,4
10,young adult,20000,4
20,NA,20000,4
40,horror,20000,4
30,fantasy,20000,4
40,fantasy,10000,4
30,sci-fi,10000,4
20,young adult,20000,4
30,fantasy,20000,4
60,mystery,20000,4
10,romance,10000,4
20,horror,10000,4
40,NA,20000,4
20,fantasy,10000,4
30,fantasy,20000,4
80,young adult,10000,4
20,young adult,20000,4
30,fantasy,20000,4
200,comedy,10000,4
40,fantasy,20000,4
20,romance,20000,4
30,young adult,20000,4
0,mystery,20000,4
50,mystery,20000,4
40,young adult,10000,4
60,thriller,20000,4
20,romance,20000,4
20,fantasy,10000,4
400,young adult,20000,4
20,thriller,10000,3
10,young adult,20000,4
40,thriller,20000,4
20,horror,20000,4
20,drama,10000,4
60,NA,20000,4
10,sci-fi,10000,4
20,mystery,20000,4
20,young adult,20000,4
60,sci-fi,20000,4
100,romance,10000,4
40,mystery,20000,4
20,young adult,30000,4
10,fantasy,10000,4
20,romance,10000,3
200,young adult,20000,4
10,fantasy,30000,4
10,NA,10000,4
30,young adult,20000,4
30,NA,10000,4
20,fantasy,20000,4
50,horror,10000,4
40,NA,10000,4
50,NA,10000,4
10,young adult,20000,4
10,romance,20000,4
20,romance,20000,4
10,romance,30000,4
20,fantasy,20000,4
20,fantasy,20000,4
20,romance,20000,4
30,fantasy,20000,4
40,fantasy,20000,4
50,NA,10000,4
30,fantasy,20000,4
20,fantasy,20000,4
30,fantasy,20000,4
50,comedy,10000,4
30,young adult,10000,4
30,sci-fi,20000,4
50,mystery,20000,4
30,sci-fi,10000,4
30,young adult,20000,4
60,mystery,20000,4
10,drama,20000,4
40,romance,10000,4
40,romance,20000,4
20,NA,20000,4
40,romance,20000,4
40,romance,20000,4
30,drama,10000,4
90,mystery,20000,4
20,romance,30000,4
30,fantasy,20000,5
40,romance,20000,4
60,romance,20000,4
30,drama,10000,4
40,NA,10000,4
50,crime,10000,4
20,young adult,20000,4
40,romance,20000,4
30,drama,20000,3
70,NA,10000,4
40,NA,10000,4
30,NA,20000,4
60,fantasy,20000,4
70,mystery,10000,3
70,crime,10000,4
20,romance,30000,4
20,NA,10000,4
20,romance,20000,4
30,fantasy,30000,4
