rating,Genre,ratings_count,adapted
4,drama,14050,no
4,young adult,18691,no
4,romance,12762,no
4,romance,12776,no
4,crime,7821,no
4,fantasy,20559,no
4,#N/A,10983,no
4,fantasy,18231,no
4,sci-fi,12418,no
4,comedy,14154,no
4,#N/A,13541,no
4,romance,11023,no
4,#N/A,11069,no
4,romance,13240,no
3,young adult,16569,no
4,#N/A,11010,no
4,#N/A,11131,no
4,fantasy,12513,no
4,romance,11196,no
4,fantasy,13542,no
4,fantasy,14343,no
4,mystery,11868,yes
4,fairy-tales,14851,no
4,fantasy,11525,no
4,young adult,14720,no
4,sci-fi,13705,no
4,comedy,13541,no
4,romance,18741,no
4,mystery,14404,no
4,romance,26881,no
4,comedy,13641,no
4,fantasy,14144,no
4,#N/A,13791,no
4,#N/A,11502,no
4,fantasy,12970,no
4,young adult,16235,no
4,fantasy,14909,no
4,fantasy,17697,no
4,crime,9270,no
4,crime,12795,no
4,mystery,13039,no
4,thriller,12016,yes
4,#N/A,13056,no
4,#N/A,12557,no
4,young adult,16842,no
4,young adult,14312,no
4,drama,10090,no
4,young adult,14685,yes
4,romance,24604,no
4,romance,21286,no
4,thriller,11501,yes
4,young adult,17247,no
4,horror,11620,no
4,mystery,11868,no
4,romance,11425,no
3,drama,11205,no
4,romance,20377,no
4,fantasy,10032,no
4,#N/A,11744,no
4,romance,20786,no
4,sci-fi,12726,no
4,romance,20057,no
4,fantasy,30692,no
4,mystery,11706,no
3,#N/A,8299,no
4,young adult,15396,no
4,young adult,16265,no
4,young adult,11860,no
3,romance,13180,no
4,drama,15476,yes
4,thriller,11410,no
4,fantasy,9534,no
4,romance,12769,no
4,romance,12530,no
4,young adult,14828,no
4,romance,24680,no
4,mystery,10002,no
4,thriller,13377,no
4,fantasy,12099,no
4,horror,14043,no
4,thriller,13452,no
4,mystery,23500,no
4,young adult,15566,no
4,horror,13014,no
4,fantasy,11953,no
4,mystery,13850,no
3,suspense,10449,no
4,romance,14454,no
4,mystery,12277,no
4,young adult,14758,no
4,sci-fi,14661,no
4,mystery,13542,no
4,#N/A,12245,no
4,fantasy,15343,no
4,crime,11437,no
4,fantasy,17922,no
4,mystery,11118,no
4,romance,13796,no
4,romance,8904,no
4,romance,5907,no
3,#N/A,13582,no
4,thriller,8175,no
4,romance,14989,no
4,drama,11618,no
4,fantasy,14326,no
4,mystery,14795,no
4,romance,13255,no
4,fantasy,15407,no
4,thriller,6663,no
4,#N/A,5985,no
4,#N/A,13790,no
4,romance,13930,no
4,#N/A,12037,no
4,drama,9928,no
4,#N/A,10615,no
4,#N/A,7714,no
4,fantasy,15918,no
4,young adult,13935,no
4,young adult,16836,no
4,young adult,18253,no
4,fantasy,13215,no
4,crime,11860,no
4,mystery,14423,no
4,thriller,14476,no
4,romance,23899,no
4,sci-fi,9686,no
4,mystery,16947,no
4,fantasy,17045,no
4,young adult,16527,no
4,crime,7313,no
4,romance,14044,no
4,#N/A,11867,no
4,#N/A,13022,no
4,fantasy,15431,no
3,mystery,12248,no
4,fantasy,12915,no
4,comedy,11246,no
4,fantasy,14977,no
4,fantasy,14470,no
4,mystery,15403,no
4,young adult,14083,no
4,crime,9370,no
4,romance,12572,no
4,mystery,10211,no
4,young adult,8103,no
4,romance,13260,no
4,romance,22614,no
4,romance,17197,no
4,thriller,11708,no
4,fantasy,16739,no
4,romance,17704,no
4,#N/A,14115,no
4,comedy,13133,no
4,fantasy,14371,no
4,#N/A,10562,no
4,romance,12132,no
4,romance,8693,no
4,#N/A,12903,no
4,thriller,12329,no
3,romance,9374,no
4,young adult,15467,no
4,#N/A,10850,no
4,#N/A,11053,no
4,mystery,16799,no
4,comedy,39601,no
4,fantasy,13146,no
4,#N/A,11559,no
4,young adult,13646,no
4,young adult,18171,no
4,young adult,15150,no
4,romance,13356,no
4,#N/A,12230,no
4,young adult,20271,no
4,#N/A,11861,no
4,fantasy,30975,no
4,drama,10762,no
4,drama,13308,no
4,romance,12455,no
4,#N/A,12792,no
4,young adult,12452,no
4,romance,14560,no
4,drama,10018,no
4,fantasy,15449,no
4,#N/A,11111,no
4,mystery,14602,no
4,mystery,13327,no
4,comedy,12262,no
4,fantasy,14761,no
4,mystery,17565,no
4,mystery,13559,yes
4,fantasy,21567,no
4,#N/A,10896,no
4,fantasy,11816,no
4,#N/A,10089,no
4,fantasy,11416,no
4,#N/A,12165,no
4,romance,10974,no
4,fantasy,19453,no
4,fantasy,7814,no
4,fantasy,13595,no
4,drama,13581,no
4,#N/A,10338,no
4,young adult,14714,no
4,sci-fi,15252,no
4,#N/A,11110,no
4,horror,7086,no
4,#N/A,12419,no
5,#N/A,13312,no
4,#N/A,10438,no
4,young adult,18321,no
4,fantasy,19974,no
4,comedy,12903,no
4,fantasy,19695,no
4,drama,12620,no
4,fantasy,19184,no
4,thriller,14342,no
4,fantasy,7402,no
4,sci-fi,11672,no
4,sci-fi,11137,no
4,mystery,11578,no
4,#N/A,11069,no
4,mystery,14117,no
4,mystery,12151,no
4,mystery,13525,no
4,romance,14050,no
4,fantasy,17584,no
4,#N/A,10384,no
4,fantasy,11816,no
4,sci-fi,14563,no
4,#N/A,12234,no
4,sci-fi,13062,no
4,young adult,16558,no
4,fantasy,22112,no
4,mystery,15612,no
4,drama,14271,no
4,fantasy,18943,no
4,#N/A,11893,no
4,#N/A,10666,no
4,romance,18197,no
4,thriller,12189,no
4,young adult,15345,no
4,fantasy,10479,no
4,#N/A,11119,no
4,crime,10437,no
4,drama,10188,no
4,romance,17082,no
4,fantasy,23070,no
4,mystery,17912,no
4,young adult,12107,no
4,mystery,17513,no
3,romance,6671,no
4,romance,17371,no
4,sci-fi,13210,no
4,drama,2716,no
4,fantasy,10622,no
4,young adult,11379,no
4,fantasy,18379,no
4,mystery,9293,no
4,drama,15408,no
4,mystery,11696,no
4,fantasy,14513,no
4,mystery,12969,yes
4,drama,19052,no
4,crime,12425,no
4,mystery,13329,no
4,romance,9520,no
4,romance,13360,no
4,fantasy,16217,no
4,romance,11737,no
4,mystery,16214,yes
4,romance,11621,yes
4,young adult,19665,no
4,young adult,15997,no
4,mystery,11552,no
4,fantasy,17909,no
4,romance,10590,no
4,fantasy,12444,no
4,young adult,14024,no
3,mystery,12466,no
4,romance,12845,no
4,mystery,13134,no
4,horror,13905,no
4,mystery,11590,yes
4,#N/A,11166,yes
4,sci-fi,9623,yes
4,romance,13694,no
4,young adult,12299,yes
4,#N/A,10353,yes
4,romance,16911,no
4,thriller,13159,yes
4,mystery,5982,no
4,#N/A,11662,yes
4,romance,12830,no
4,romance,23889,no
4,romance,13801,no
4,mystery,15420,no
4,romance,20585,yes
4,#N/A,10807,no
4,romance,12382,no
4,young adult,12962,no
4,#N/A,9609,no
4,young adult,13847,no
4,comedy,11985,no
4,disney,12160,no
4,#N/A,12422,no
4,fantasy,18617,no
4,romance,14106,no
4,#N/A,11703,no
4,romance,11301,no
4,romance,11684,no
4,fantasy,15840,no
4,young adult,16231,no
4,romance,12306,no
4,drama,12089,no
4,romance,19135,no
4,romance,10649,no
4,romance,17279,no
4,mystery,12121,no
4,romance,16902,no
4,romance,21259,no
4,romance,15151,no
4,mystery,12632,yes
4,mystery,14800,no
4,comedy,11626,no
4,drama,12661,no
4,sci-fi,11809,no
4,romance,14607,no
4,sci-fi,10073,no
4,young adult,15507,no
4,romance,8288,no
4,crime,11985,yes
4,fantasy,16991,no
4,romance,17015,no
4,mystery,10475,no
4,#N/A,13337,no
4,mystery,13886,no
4,thriller,13148,no
4,#N/A,10615,no
4,thriller,11900,no
4,young adult,18789,no
4,romance,10440,no
4,#N/A,10943,no
4,fantasy,14199,no
4,romance,17461,no
4,fantasy,15444,no
4,mystery,10390,no
4,mystery,13190,no
4,mystery,11234,no
4,#N/A,10959,no
3,mystery,11316,no
4,romance,19137,no
4,fantasy,14829,no
4,#N/A,11691,no
4,drama,12916,no
4,romance,9554,no
4,thriller,13227,no
4,mystery,12625,no
4,romance,20654,no
4,romance,10703,no
4,young adult,20029,yes
4,#N/A,9401,no
4,fantasy,11756,no
4,mystery,15406,no
4,comedy,10461,no
4,mystery,14138,yes
4,romance,11882,no
4,mystery,6435,no
4,fantasy,17490,no
4,#N/A,10648,no
4,#N/A,10286,no
4,#N/A,9782,no
4,young adult,11559,no
4,mystery,10837,no
4,young adult,19068,no
4,romance,16833,no
4,romance,10558,no
4,#N/A,8590,no
4,romance,10872,no
4,romance,19220,no
4,horror,5354,no
4,sci-fi,12105,no
4,fantasy,11405,no
4,young adult,12272,no
4,#N/A,12032,no
4,#N/A,11380,no
4,#N/A,10768,no
4,romance,15203,no
4,fantasy,9386,no
4,romance,11458,no
4,romance,13844,no
4,fantasy,18485,no
4,#N/A,10982,no
4,#N/A,9807,no
4,#N/A,11172,yes
4,fantasy,20108,no
4,horror,14085,no
4,romance,24373,no
4,#N/A,9664,no
4,fantasy,10790,yes
4,young adult,13674,no
4,fantasy,21757,no
4,mystery,14522,no
4,fantasy,12632,no
4,romance,12398,no
4,horror,9413,no
4,mystery,12971,no
4,fantasy,15041,no
4,fantasy,12385,no
4,drama,10298,no
4,fantasy,7932,no
3,romance,11045,no
4,young adult,17056,no
4,thriller,9813,no
4,fantasy,15194,no
3,thriller,11093,no
4,romance,12746,no
4,young adult,15986,no
4,#N/A,3508,no
4,fantasy,11789,no
4,young adult,13199,no
4,young adult,14578,no
4,fantasy,16819,no
4,mystery,15626,no
4,thriller,11250,no
4,#N/A,8620,no
4,fantasy,10910,no
4,romance,10561,no
4,horror,13202,no
4,sci-fi,12314,no
4,romance,21130,no
4,fantasy,11791,no
4,fantasy,11770,no
4,fantasy,18094,no
4,romance,12315,no
4,fantasy,15008,no
4,mystery,12076,no
4,thriller,11835,no
4,#N/A,11315,no
4,fantasy,13120,no
4,thriller,12874,no
4,drama,12809,no
4,young adult,11633,no
4,drama,12780,no
4,fantasy,13286,no
4,thriller,12527,no
4,#N/A,9995,yes
4,#N/A,14775,no
4,young adult,13071,yes
4,fantasy,13513,no
4,romance,16194,no
4,romance,12812,yes
4,fantasy,11186,no
4,drama,13408,no
4,#N/A,10800,no
4,young adult,14002,no
4,thriller,10267,no
4,sci-fi,7445,no
3,fantasy,11449,no
4,#N/A,9357,no
4,#N/A,12470,no
4,fantasy,15904,no
4,romance,19392,no
4,drama,11051,no
4,young adult,9871,no
4,fantasy,14270,no
4,thriller,11267,no
4,#N/A,10960,no
4,fantasy,14325,no
4,romance,11309,no
4,mystery,14672,no
4,#N/A,9602,no
4,fantasy,15320,no
4,fantasy,13788,yes
4,romance,10915,no
4,#N/A,11500,no
4,#N/A,9927,no
4,#N/A,11103,no
4,romance,14193,no
4,sci-fi,12927,no
5,horror,13478,no
4,#N/A,9955,no
4,romance,10223,no
4,thriller,6962,yes
4,#N/A,10291,yes
4,romance,21733,no
3,thriller,9056,no
4,crime,10752,no
4,#N/A,10146,no
4,romance,10945,no
4,romance,6941,no
4,#N/A,13388,no
4,romance,21134,no
4,#N/A,14810,no
4,young adult,13204,no
4,young adult,17889,no
4,young adult,9869,no
4,#N/A,7607,no
5,fantasy,11538,no
4,horror,10844,no
4,mystery,13815,no
4,fantasy,17268,no
4,horror,14629,no
4,fantasy,16292,no
4,thriller,11086,no
4,romance,16747,no
4,fantasy,14919,no
4,sci-fi,11074,no
4,fantasy,17342,no
4,#N/A,12081,no
4,fantasy,18897,no
4,mystery,12080,no
4,fantasy,19034,no
4,young adult,13374,no
4,fairy-tales,14306,no
4,fantasy,11443,no
4,mystery,12729,no
4,#N/A,8975,no
4,romance,23144,no
4,sci-fi,14592,no
4,young adult,12832,no
4,fantasy,14629,no
4,#N/A,11156,no
4,mystery,6256,no
4,drama,12571,no
4,mystery,12194,no
4,mystery,17321,no
4,comedy,12855,no
4,romance,10137,no
4,drama,10972,no
4,young adult,19214,no
4,comedy,10112,no
4,#N/A,12625,no
4,romance,15127,no
4,young adult,15257,no
4,#N/A,10845,no
4,sci-fi,7442,no
4,young adult,13445,no
4,#N/A,10894,no
4,mystery,13582,no
4,#N/A,13568,no
4,young adult,16734,no
4,fantasy,15306,no
4,fairy-tales,13896,yes
4,young adult,12510,no
4,mystery,4513,no
4,horror,14118,no
4,thriller,12024,no
4,sci-fi,10702,no
4,fantasy,18395,no
4,fantasy,13891,no
4,romance,17771,no
4,#N/A,9246,no
4,mystery,12464,no
4,fantasy,16071,no
4,fantasy,21530,no
4,mystery,12160,no
4,#N/A,11509,no
4,young adult,14954,no
4,crime,7545,no
5,sci-fi,11585,no
4,#N/A,13037,no
5,#N/A,8953,no
4,sci-fi,6295,no
4,horror,8422,no
4,#N/A,10714,no
4,fantasy,15288,no
4,romance,11642,no
4,comedy,10790,no
4,young adult,10102,no
4,comedy,8685,no
4,romance,18043,no
4,fantasy,16400,no
4,mystery,12492,no
4,mystery,13053,no
4,fantasy,15142,no
4,fantasy,13823,no
4,romance,14069,no
4,drama,9024,no
4,#N/A,11287,no
4,romance,11309,yes
4,fantasy,16111,yes
4,crime,10204,no
4,romance,16408,no
4,romance,17367,no
4,romance,11107,no
4,drama,12850,no
4,romance,12174,no
4,romance,18402,no
4,#N/A,11917,no
3,young adult,16717,no
4,mystery,16688,no
4,#N/A,9972,no
4,mystery,14010,no
4,#N/A,14276,no
3,comedy,9210,no
4,fantasy,17424,no
4,romance,12871,no
4,romance,22754,no
4,#N/A,19947,yes
4,romance,10100,no
4,fantasy,14422,no
4,sci-fi,10964,no
4,#N/A,10830,no
4,young adult,10437,no
4,#N/A,11456,no
4,mystery,14932,no
4,young adult,15419,no
4,fantasy,12796,no
4,#N/A,9744,no
3,mystery,14279,no
4,mystery,16888,no
4,romance,12071,no
4,#N/A,9988,no
4,romance,21643,no
4,#N/A,11437,no
4,romance,18999,no
4,mystery,12550,no
4,mystery,11699,no
4,romance,12863,no
4,fantasy,15605,no
4,mystery,6798,no
3,comedy,9627,no
4,mystery,17318,no
4,drama,12362,yes
4,fantasy,13778,yes
4,#N/A,11646,no
4,mystery,12611,no
4,comedy,13984,no
4,#N/A,10652,no
4,drama,9722,no
4,drama,12220,no
4,young adult,4911,no
4,#N/A,11547,no
4,drama,11180,no
4,sci-fi,23858,no
4,young adult,11816,yes
4,romance,11256,no
4,comedy,10319,no
3,romance,10793,no
4,#N/A,11142,no
4,thriller,13100,no
4,#N/A,10040,no
4,young adult,10587,no
4,fantasy,11863,no
4,mystery,14370,no
4,young adult,14976,no
4,romance,11485,no
4,#N/A,9569,no
4,#N/A,9068,no
4,sci-fi,13994,no
4,romance,11676,no
4,drama,12994,no
4,fantasy,11755,no
4,drama,11471,no
4,romance,15836,no
4,young adult,11370,no
4,romance,22167,no
4,young adult,17394,no
4,young adult,19504,no
4,comedy,10235,no
4,#N/A,9858,no
4,#N/A,11415,no
4,#N/A,10592,no
4,sci-fi,11890,no
4,romance,12404,no
4,#N/A,11833,no
4,#N/A,9397,no
4,comedy,12510,no
4,young adult,14737,no
4,fantasy,13214,no
4,fantasy,8342,no
4,mystery,9787,no
4,romance,24641,no
4,young adult,15582,no
4,romance,13001,no
4,#N/A,12235,no
4,fantasy,11912,no
4,mystery,11856,no
4,crime,10525,no
4,young adult,13176,no
4,romance,11427,no
4,thriller,12656,no
4,horror,13345,no
4,#N/A,10349,no
4,mystery,10444,no
3,drama,10099,yes
4,horror,13629,no
4,romance,13279,yes
4,fantasy,15530,no
4,romance,13144,no
4,romance,15915,no
4,horror,13590,no
4,horror,12650,no
4,fantasy,10389,no
4,#N/A,11748,no
4,sci-fi,12087,no
4,young adult,17033,no
4,#N/A,10802,no
4,#N/A,5646,no
4,fantasy,17813,no
4,romance,14747,no
4,fantasy,13954,no
4,young adult,13445,no
4,romance,22493,no
4,romance,12465,no
4,romance,13730,no
4,crime,10645,no
4,horror,13792,no
4,drama,12742,no
4,young adult,9290,no
4,fantasy,9850,no
4,crime,13026,no
4,fantasy,12475,no
4,young adult,15629,yes
4,young adult,13864,no
4,thriller,10772,no
4,mystery,9041,no
4,fantasy,17226,no
4,young adult,16453,no
4,#N/A,9165,no
4,fantasy,13040,no
4,drama,10074,no
4,young adult,14487,no
5,fantasy,13401,no
5,romance,24846,no
4,young adult,14926,no
4,horror,12384,no
3,fantasy,12368,no
4,fantasy,11467,no
4,romance,9228,no
4,fantasy,12436,no
4,sci-fi,12188,no
4,thriller,10609,no
4,young adult,12411,no
4,romance,11207,no
4,#N/A,10963,no
4,drama,12446,no
4,mystery,11768,no
3,horror,12370,no
4,romance,19932,no
4,thriller,10318,yes
4,drama,10647,no
4,sci-fi,12938,no
4,mystery,11824,no
4,#N/A,10588,no
4,thriller,13139,no
4,fantasy,13951,no
4,mystery,12320,no
4,romance,18700,no
4,sci-fi,12733,no
4,romance,11461,no
4,romance,12203,no
4,romance,8292,yes
4,young adult,12887,no
4,sci-fi,11073,yes
3,romance,10922,no
3,fantasy,11953,no
4,mystery,12247,no
4,mystery,8758,no
4,romance,12748,no
4,thriller,11724,no
4,#N/A,13584,no
4,young adult,18568,no
4,drama,13318,no
4,crime,10538,no
4,young adult,16361,no
4,fantasy,9349,no
4,young adult,14832,no
4,fantasy,17108,no
4,fantasy,14003,no
4,mystery,13569,yes
4,crime,11462,yes
4,fantasy,14494,no
4,fantasy,11113,no
4,#N/A,10301,no
4,fantasy,13911,no
3,horror,12921,no
4,horror,9172,no
4,young adult,14677,no
4,fantasy,11282,no
3,drama,8458,no
4,comedy,9953,no
4,#N/A,11888,no
3,sci-fi,10042,no
4,young adult,11266,no
4,thriller,12250,no
4,romance,14350,no
4,fantasy,15353,no
4,#N/A,10445,no
4,fantasy,10396,no
4,drama,9609,no
4,sci-fi,9670,no
4,romance,8280,no
4,#N/A,9469,no
4,romance,9890,no
4,young adult,9593,no
5,#N/A,7793,no
4,young adult,15884,no
4,romance,10730,no
4,fantasy,12797,no
4,romance,12412,no
5,sci-fi,11762,no
4,comedy,11226,no
3,romance,13061,no
4,fantasy,14220,yes
4,#N/A,8598,no
4,fantasy,14180,no
4,romance,9878,no
4,fantasy,10633,no
3,#N/A,10584,no
4,young adult,16769,no
4,young adult,13405,no
4,mystery,8055,no
4,thriller,10338,no
4,romance,11533,no
4,mystery,11128,no
4,fantasy,13122,no
4,young adult,14351,no
4,romance,17458,no
4,romance,15906,no
4,young adult,16276,no
4,romance,12140,no
4,fantasy,21860,no
4,#N/A,10016,no
4,fantasy,14361,yes
4,mystery,17672,no
4,romance,10325,no
5,young adult,13226,no
4,crime,12625,no
4,mystery,15142,no
3,mystery,12973,no
4,romance,9882,no
4,young adult,12732,no
4,romance,21136,no
4,#N/A,12745,no
4,#N/A,11740,no
4,sci-fi,11657,no
4,thriller,9668,no
4,#N/A,9431,no
4,young adult,17654,no
4,romance,10835,no
4,romance,9882,no
4,romance,12719,no
4,crime,9469,no
4,drama,6997,no
4,fantasy,17738,no
4,#N/A,9231,no
5,#N/A,9115,no
4,fantasy,11302,no
4,comedy,10547,no
4,romance,18066,no
4,mystery,9184,no
4,#N/A,11448,no
4,fantasy,9981,no
4,romance,18982,no
4,fantasy,15091,no
4,#N/A,10004,no
4,fantasy,15232,no
4,fantasy,19294,no
4,thriller,12052,no
4,#N/A,12723,no
4,drama,10365,no
4,fantasy,9790,no
4,fantasy,10352,no
4,mystery,15001,no
4,fantasy,15719,no
4,romance,21978,no
4,young adult,10702,no
4,mystery,14064,no
3,mystery,10460,no
4,mystery,16050,no
4,fantasy,14175,no
4,mystery,10660,no
4,young adult,9000,no
4,fairy-tales,14340,no
4,romance,11871,no
4,fantasy,16059,no
4,thriller,8109,no
4,mystery,11987,no
4,fantasy,17210,no
4,fantasy,11333,no
4,romance,20275,no
4,young adult,18752,no
4,romance,11846,yes
4,fantasy,14173,no
4,fantasy,10982,no
4,fantasy,10280,no
4,romance,9282,no
4,fantasy,11705,no
4,fantasy,14108,no
4,romance,8505,no
3,drama,10899,no
4,mystery,12427,no
4,young adult,13314,no
4,mystery,10619,no
4,thriller,9927,no
4,romance,12442,no
4,mystery,11071,no
4,romance,11520,no
4,fantasy,10188,no
4,#N/A,10631,no
4,fantasy,15038,no
4,romance,20529,no
4,#N/A,11535,no
4,young adult,9178,no
4,sci-fi,10269,no
4,romance,12117,no
4,romance,14881,no
4,sci-fi,11476,no
4,romance,10862,no
4,#N/A,9912,no
4,romance,9327,no
4,young adult,14282,no
4,thriller,4842,no
4,drama,9558,no
4,mystery,13716,no
4,sci-fi,13157,no
4,#N/A,10163,no
4,romance,11080,no
4,mystery,8827,no
4,fantasy,11251,no
4,romance,9175,no
4,crime,10697,no
4,drama,11991,no
4,#N/A,9622,no
4,drama,9395,no
4,#N/A,10821,no
4,#N/A,10334,no
3,mystery,10004,no
4,fantasy,6221,no
4,comedy,7376,no
4,fantasy,11465,no
4,thriller,9880,no
3,mystery,11806,no
4,fantasy,13243,no
4,fantasy,15786,no
4,mystery,12449,no
4,crime,10279,no
4,romance,12826,no
4,young adult,14397,no
4,mystery,11515,no
4,fantasy,10638,no
4,young adult,12515,no
4,#N/A,11065,no
4,young adult,15118,no
4,young adult,11112,no
4,fantasy,16730,no
4,crime,8711,no
4,thriller,10569,yes
3,mystery,8919,no
4,young adult,5364,no
4,mystery,11651,no
4,#N/A,10653,no
4,fantasy,12109,no
4,romance,12365,no
4,comedy,9873,no
4,romance,10586,no
4,crime,10356,no
4,romance,19434,no
4,romance,17866,no
4,#N/A,10841,no
4,young adult,11475,no
4,drama,9773,no
4,mystery,11452,no
3,#N/A,12095,no
4,romance,19619,no
4,horror,9620,no
4,#N/A,12404,no
4,fantasy,15604,no
4,#N/A,9919,no
4,romance,11268,no
4,comedy,11784,no
4,young adult,12447,no
4,horror,13518,no
4,romance,11999,no
4,#N/A,11011,no
4,#N/A,15165,no
4,fantasy,17277,no
4,romance,18648,no
4,fantasy,12058,no
4,drama,13134,yes
4,romance,11879,no
4,mystery,12839,no
4,fantasy,12308,no
4,young adult,14651,no
5,horror,12958,yes
4,romance,9974,no
4,fantasy,13474,no
4,sci-fi,14005,no
4,#N/A,11090,no
4,fantasy,9902,no
4,mystery,10659,no
4,fantasy,16023,no
3,romance,9949,no
4,romance,11094,yes
4,fantasy,17752,no
4,fantasy,10200,no
4,fantasy,12337,no
4,comedy,12503,no
3,mystery,10800,no
4,thriller,11362,no
4,mystery,10678,no
4,fantasy,13576,no
4,young adult,12016,no
4,#N/A,9403,no
4,young adult,16128,no
4,romance,15396,no
4,fantasy,8664,no
4,romance,7591,no
4,romance,16593,no
4,comedy,10999,no
4,thriller,12302,no
4,fantasy,14468,no
4,thriller,11171,no
4,sci-fi,9477,no
4,fantasy,12122,no
4,romance,20804,no
4,#N/A,8618,no
4,#N/A,11216,no
4,romance,9884,no
4,sci-fi,10859,no
4,thriller,6945,no
4,romance,18759,no
4,thriller,10809,no
4,young adult,10233,no
4,#N/A,10114,no
4,mystery,15363,no
4,fantasy,12663,no
4,young adult,13526,no
4,comedy,12754,no
4,#N/A,8888,no
4,#N/A,9400,no
4,mystery,11895,no
4,romance,16196,no
4,mystery,31527,no
4,thriller,13179,no
4,mystery,10626,no
4,young adult,11076,no
4,fantasy,13833,no
4,sci-fi,14665,no
4,young adult,7866,no
4,fantasy,13236,no
4,fantasy,14296,no
4,young adult,11956,no
4,drama,12709,no
4,mystery,11989,no
4,sci-fi,11393,no
4,#N/A,10473,yes
4,mystery,9755,no
4,romance,12419,no
4,romance,19898,no
5,drama,9409,no
4,fantasy,14726,no
4,drama,13416,no
4,drama,11279,no
4,#N/A,5070,no
4,romance,16329,no
4,young adult,15328,no
4,suspense,12416,no
4,fantasy,12435,no
4,mystery,11909,no
4,horror,8937,no
4,sci-fi,13107,no
4,drama,12250,no
4,fantasy,18032,no
4,#N/A,9530,no
4,romance,11289,no
4,fantasy,7802,no
4,#N/A,9781,no
4,young adult,9056,no
4,romance,8834,no
4,drama,12480,no
4,romance,17942,no
4,sci-fi,13853,yes
4,fantasy,16547,no
4,mystery,10007,no
4,young adult,17878,no
4,#N/A,10408,no
4,romance,11355,no
4,fantasy,10474,no
3,romance,9807,no
4,mystery,10456,no
4,mystery,11286,no
4,romance,11066,no
4,#N/A,11723,no
4,mystery,11014,no
4,#N/A,10112,no
4,young adult,13683,no
4,mystery,10717,no
4,mystery,13732,no
4,young adult,18243,no
4,fantasy,13003,yes
4,#N/A,13099,no
4,#N/A,9974,no
4,romance,8399,no
4,young adult,12141,no
4,fantasy,10996,no
4,romance,16089,no
4,fantasy,15605,no
4,#N/A,9074,no
4,#N/A,9228,no
4,fantasy,11947,no
4,romance,14183,no
4,#N/A,9666,no
4,sci-fi,9709,no
4,fantasy,12947,no
4,#N/A,10999,no
4,young adult,15315,no
4,romance,19288,no
4,sci-fi,14391,no
4,romance,15848,no
4,#N/A,11004,no
4,thriller,7765,no
4,#N/A,8841,no
4,young adult,18262,no
4,romance,8301,no
4,young adult,17452,no
4,#N/A,12049,no
4,drama,11418,no
3,romance,12736,no
4,young adult,12146,no
4,fantasy,18218,no
4,#N/A,10849,no
4,romance,15420,no
4,young adult,14836,no
4,fantasy,12468,no
3,sci-fi,11671,yes
4,#N/A,10914,no
4,mystery,13804,no
4,comedy,10609,yes
4,#N/A,10297,no
4,fantasy,11792,no
4,romance,23308,no
4,comedy,8812,no
4,romance,6870,no
4,fantasy,14864,no
4,young adult,10012,no
4,#N/A,10693,no
4,#N/A,11283,yes
3,young adult,12653,no
4,young adult,14037,no
4,romance,17488,no
4,young adult,10273,no
4,crime,10193,no
4,young adult,13676,no
4,sci-fi,14387,no
4,romance,5321,no
4,#N/A,9412,no
4,fantasy,12256,no
4,sci-fi,10647,no
4,romance,11460,no
4,romance,10668,no
4,drama,9448,no
4,horror,10977,no
4,young adult,11366,no
4,mystery,11769,no
4,mystery,16775,no
4,young adult,12689,no
4,#N/A,10080,no
4,mystery,11454,no
4,fantasy,14773,no
4,crime,7646,no
4,fantasy,14779,no
4,#N/A,10209,no
4,thriller,6590,no
4,fantasy,14126,no
4,romance,11013,no
4,sci-fi,10159,no
4,mystery,16704,no
4,young adult,10146,no
4,mystery,10138,no
4,fantasy,15020,no
4,drama,11746,no
4,romance,10926,no
4,#N/A,9759,no
4,fantasy,6029,no
4,romance,15496,no
4,young adult,9134,no
4,romance,11742,no
4,#N/A,11478,no
4,romance,8479,no
4,fantasy,14480,no
4,fantasy,12198,no
5,romance,14344,no
4,romance,11028,no
4,#N/A,10729,no
4,mystery,8918,no
4,young adult,12890,no
4,young adult,13108,no
4,fantasy,11192,no
4,#N/A,9794,no
4,young adult,10189,no
4,#N/A,13135,no
4,mystery,12807,no
4,#N/A,11925,no
4,#N/A,9915,no
4,mystery,12029,no
4,mystery,11603,no
4,young adult,18386,no
4,fantasy,12461,no
4,romance,11421,no
4,fantasy,15731,no
4,mystery,10157,no
4,romance,8306,no
4,mystery,12396,no
4,young adult,15498,no
4,fantasy,13337,no
4,#N/A,12467,no
4,sci-fi,11464,no
4,fantasy,17853,no
4,mystery,11070,no
3,young adult,14505,no
4,comedy,11853,no
4,romance,13515,no
4,#N/A,4886,no
4,#N/A,8367,no
4,#N/A,12839,no
4,romance,16958,no
4,#N/A,8308,no
4,#N/A,7861,no
4,#N/A,15315,no
4,young adult,11584,no
4,mystery,10955,no
4,fantasy,14848,no
4,young adult,12935,no
4,#N/A,9214,no
4,horror,12881,no
4,comedy,10824,no
4,fantasy,12166,no
4,mystery,13182,no
4,#N/A,9612,no
4,fantasy,10560,no
4,#N/A,13159,no
4,young adult,11547,no
4,fantasy,13496,no
4,romance,21213,no
4,young adult,15606,no
4,sci-fi,10690,no
4,mystery,12594,no
4,romance,11051,no
4,young adult,14205,no
4,romance,5990,no
4,thriller,10320,no
4,romance,18776,no
3,horror,12179,no
4,thriller,11118,no
4,#N/A,8634,no
