Amazon Index (ASIN),File Name,Image URL,Title,Author,Category ID,Category
679783229,0679783229.jpg,http://ecx.images-amazon.com/images/I/51BsNYjlaYL.jpg,The Essential Writings of Ralph Waldo Emerson (Modern Library Classics),Ralph Waldo Emerson,15,Literature & Fiction
1580911862,1580911862.jpg,http://ecx.images-amazon.com/images/I/51tVnfJ0gvL.jpg,Sister Outsider: Essays and Speeches (Crossing Press Feminist Series),Audre Lorde,15,Literature & Fiction
1555976719,1555976719.jpg,http://ecx.images-amazon.com/images/I/51vz1iRZO%2BL.jpg,The Empathy Exams: Essays,Leslie Jamison,15,Literature & Fiction
918172020,0918172020.jpg,http://ecx.images-amazon.com/images/I/413t2jAEuPL.jpg,In Praise of Shadows,Junichiro Tanizaki,15,Literature & Fiction
805210415,0805210415.jpg,http://ecx.images-amazon.com/images/I/41nLs7HKiCL.jpg,The Periodic Table,Primo Levi,15,Literature & Fiction
544569636,0544569636.jpg,http://ecx.images-amazon.com/images/I/61a4fAv1I0L.jpg,The Best American Nonrequired Reading 2015,,15,Literature & Fiction
1603864806,1603864806.jpg,http://ecx.images-amazon.com/images/I/51XWE%2BFs1XL.jpg,Letters to a Young Poet,Rainer Maria Rilke,15,Literature & Fiction
1555977219,1555977219.jpg,http://ecx.images-amazon.com/images/I/61ADPilxTxL.jpg,Changing the Subject: Art and Attention in the Internet Age,Sven Birkerts,15,Literature & Fiction
61233323,0061233323.jpg,http://ecx.images-amazon.com/images/I/51aCXqbPHxL.jpg,Pilgrim at Tinker Creek (Harper Perennial Modern Classics),Annie Dillard,15,Literature & Fiction
1933517409,1933517409.jpg,http://ecx.images-amazon.com/images/I/41%2Ba4c0P5%2BL.jpg,Bluets,Maggie Nelson,15,Literature & Fiction
1605988448,1605988448.jpg,http://ecx.images-amazon.com/images/I/51etSw1BApL.jpg,"Browsings: A Year of Reading, Collecting, and Living with Books",Michael Dirda,15,Literature & Fiction
1452138451,1452138451.jpg,http://ecx.images-amazon.com/images/I/41GsoqbpomL.jpg,So This is Permanence: Joy Division Lyrics and Notebooks,Ian Curtis,15,Literature & Fiction
316316962,0316316962.jpg,http://ecx.images-amazon.com/images/I/41BZSirBuKL.jpg,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,15,Literature & Fiction
1580055958,1580055958.jpg,http://ecx.images-amazon.com/images/I/51a6F2uigxL.jpg,"Shades of Blue: Writers on Depression, Suicide, and Feeling Blue",,15,Literature & Fiction
679756973,0679756973.jpg,http://ecx.images-amazon.com/images/I/51Olbker5DL.jpg,An Anthropologist On Mars: Seven Paradoxical Tales,Oliver Sacks,15,Literature & Fiction
486277909,0486277909.jpg,http://ecx.images-amazon.com/images/I/51qW3bNreTL.jpg,Self-Reliance and Other Essays (Dover Thrift Editions),Ralph Waldo Emerson,15,Literature & Fiction
1877741094,1877741094.jpg,http://ecx.images-amazon.com/images/I/51JP9AJJVVL.jpg,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,15,Literature & Fiction
374532079,0374532079.jpg,http://ecx.images-amazon.com/images/I/51hv3Hn345L.jpg,The White Album: Essays (FSG Classics),Joan Didion,15,Literature & Fiction
374532338,0374532338.jpg,http://ecx.images-amazon.com/images/I/41Ch4a7jK3L.jpg,Camera Lucida: Reflections on Photography,Roland Barthes,15,Literature & Fiction
140150625,0140150625.jpg,http://ecx.images-amazon.com/images/I/517QzwyFM-L.jpg,The Portable Nietzsche (Portable Library),Friedrich Nietzsche,15,Literature & Fiction
306814129,0306814129.jpg,http://ecx.images-amazon.com/images/I/41qkjlU%2BapL.jpg,Long Life: Essays and Other Writings,Mary Oliver,15,Literature & Fiction
393919463,0393919463.jpg,http://ecx.images-amazon.com/images/I/61A8RONoQKL.jpg,The Norton Sampler: Short Essays for Composition (Eighth Edition),Thomas Cooley,15,Literature & Fiction
62242350,0062242350.jpg,http://ecx.images-amazon.com/images/I/51yq%2B513Q4L.jpg,"Good Dog: True Stories of Love, Loss, and Loyalty",Editors of Garden and Gun,15,Literature & Fiction
385351054,0385351054.jpg,http://ecx.images-amazon.com/images/I/51MoVHq0%2B4L.jpg,Ten Windows: How Great Poems Transform the World,Jane Hirshfield,15,Literature & Fiction
465029647,0465029647.jpg,http://ecx.images-amazon.com/images/I/51u-pn8zl7L.jpg,Creatures of a Day: And Other Tales of Psychotherapy,Irvin D. Yalom,15,Literature & Fiction
679746315,0679746315.jpg,http://ecx.images-amazon.com/images/I/51dYc3iYiRL.jpg,Up in the Old Hotel,Joseph Mitchell,15,Literature & Fiction
1621570312,1621570312.jpg,http://ecx.images-amazon.com/images/I/51YIe2FyzLL.jpg,Letters to a Young Progressive: How to Avoid Wasting Your Life Protesting Things You Don?E??Et Understand,Mike S. Adams,15,Literature & Fiction
307264874,0307264874.jpg,http://ecx.images-amazon.com/images/I/51%2BGyx9WvZL.jpg,We Tell Ourselves Stories in Order to Live: Collected Nonfiction (Everyman's Library),Joan Didion,15,Literature & Fiction
393912191,0393912191.jpg,http://ecx.images-amazon.com/images/I/51F4iLtdwlL.jpg,The Norton Reader: An Anthology of Nonfiction (Shorter Thirteenth Edition),,15,Literature & Fiction
1250024056,1250024056.jpg,http://ecx.images-amazon.com/images/I/41VGkvs2gUL.jpg,When I Was a Child I Read Books: Essays,Marilynne Robinson,15,Literature & Fiction
809071940,0809071940.jpg,http://ecx.images-amazon.com/images/I/51%2B0ANBVQQL.jpg,"Mythologies: The Complete Edition, in a New Translation",Roland Barthes,15,Literature & Fiction
1455502782,1455502782.jpg,http://ecx.images-amazon.com/images/I/41ZK8-040oL.jpg,Arguably: Essays by Christopher Hitchens,Christopher Hitchens,15,Literature & Fiction
1476772061,1476772061.jpg,http://ecx.images-amazon.com/images/I/41cAm-s%2B3xL.jpg,And Yet...: Essays,Christopher Hitchens,15,Literature & Fiction
812980034,0812980034.jpg,http://ecx.images-amazon.com/images/I/51Tz2Q7PHlL.jpg,Letter to My Daughter,Maya Angelou,15,Literature & Fiction
465030335,0465030335.jpg,http://ecx.images-amazon.com/images/I/41NvNwmST-L.jpg,Letters to a Young Contrarian (Art of Mentoring),Christopher Hitchens,15,Literature & Fiction
60919884,0060919884.jpg,http://ecx.images-amazon.com/images/I/41NpZMXGimL.jpg,The Writing Life,Annie Dillard,15,Literature & Fiction
812981111,0812981111.jpg,http://ecx.images-amazon.com/images/I/51TWXwkinYL.jpg,Tender at the Bone: Growing Up at the Table (Random House Reader's Circle),Ruth Reichl,15,Literature & Fiction
1250052939,1250052939.jpg,http://ecx.images-amazon.com/images/I/51s3m3jetNL.jpg,"Selfish, Shallow, and Self-Absorbed: Sixteen Writers on the Decision Not to Have Kids",Meghan Daum,15,Literature & Fiction
393310396,0393310396.jpg,http://ecx.images-amazon.com/images/I/51lNKOEpKGL.jpg,Letters to a Young Poet,Rainer Maria Rilke,15,Literature & Fiction
811214133,0811214133.jpg,http://ecx.images-amazon.com/images/I/51dlxTjfr6L.jpg,The Rings of Saturn,W. G. Sebald,15,Literature & Fiction
038542339X,038542339X.jpg,http://ecx.images-amazon.com/images/I/51PZ5iB9AAL.jpg,The Art of the Personal Essay: An Anthology from the Classical Era to the Present,Phillip Lopate,15,Literature & Fiction
805086587,0805086587.jpg,http://ecx.images-amazon.com/images/I/41pNInRtrML.jpg,This I Believe: The Personal Philosophies of Remarkable Men and Women,,15,Literature & Fiction
399166564,0399166564.jpg,http://ecx.images-amazon.com/images/I/518YRTVa27L.jpg,Women in Clothes,Sheila Heti,15,Literature & Fiction
385337027,0385337027.jpg,http://ecx.images-amazon.com/images/I/51qbz4D0%2BsL.jpg,Love and Other Ways of Dying: Essays,Michael Paterniti,15,Literature & Fiction
000787376X,000787376X.jpg,http://ecx.images-amazon.com/images/I/41mQ0RfvFvL.jpg,Flowers in the Attic /  Petals on the Wind / If There Be Thorns / Seeds of Yesterday / Garden of Shadows,Virginia Andrews,15,Literature & Fiction
679734031,0679734031.jpg,http://ecx.images-amazon.com/images/I/512pUzVt5EL.jpg,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,15,Literature & Fiction
140446044,0140446044.jpg,http://ecx.images-amazon.com/images/I/51AJq2m9stL.jpg,Michel de Montaigne - The Complete Essays (Penguin Classics),Michel de Montaigne,15,Literature & Fiction
807006238,0807006238.jpg,http://ecx.images-amazon.com/images/I/51TNkJobtYL.jpg,Notes of a Native Son,James Baldwin,15,Literature & Fiction
819073914X,819073914X.jpg,http://ecx.images-amazon.com/images/I/41HbD0qM2yL.jpg,The Diary of a Young Girl,Anne Frank,15,Literature & Fiction
1476784264,1476784264.jpg,http://ecx.images-amazon.com/images/I/51nZ0PNFohL.jpg,Malice Toward None: Abraham Lincoln's Second Inaugural Address,Jack E. Levin,15,Literature & Fiction
178474008X,178474008X.jpg,http://ecx.images-amazon.com/images/I/41IShzXdqCL.jpg,Affirming: Letters 1975-1997,Isaiah Berlin,15,Literature & Fiction
385538987,0385538987.jpg,http://ecx.images-amazon.com/images/I/61UMi%2BrzrLL.jpg,The Folded Clock: A Diary,Heidi Julavits,15,Literature & Fiction
1457601990,1457601990.jpg,http://ecx.images-amazon.com/images/I/51dNfV6%2BGjL.jpg,"Real Writing with Readings: Paragraphs and Essays for College, Work, and Everyday Life",Susan Anker,15,Literature & Fiction
039332978X,039332978X.jpg,http://ecx.images-amazon.com/images/I/51Pm0vGH0ML.jpg,Great with Child: Letters to a Young Mother,Beth Ann Fennelly,15,Literature & Fiction
1401311113,1401311113.jpg,http://ecx.images-amazon.com/images/I/510fliYKVYL.jpg,The Moth,,15,Literature & Fiction
1582434875,1582434875.jpg,http://ecx.images-amazon.com/images/I/51lGW6lntWL.jpg,What Are People For?: Essays,Wendell Berry,15,Literature & Fiction
60566167,0060566167.jpg,http://ecx.images-amazon.com/images/I/51BQ2exdBML.jpg,A Year with C. S. Lewis: Daily Readings from His Classic Works,C. S. Lewis,15,Literature & Fiction
1416531742,1416531742.jpg,http://ecx.images-amazon.com/images/I/51NaNDLLFwL.jpg,Touchstone Anthology of Contemporary Creative Nonfiction: Work from 1970 to the Present,,15,Literature & Fiction
1503587371,1503587371.jpg,http://ecx.images-amazon.com/images/I/51dLcfMTUJL.jpg,In the Crucible of Chronic Lyme Disease: Collected Writings & Associated Materials,M.D. Kenneth B. Liegner,15,Literature & Fiction
1619027135,1619027135.jpg,http://ecx.images-amazon.com/images/I/41J9peAEW7L.jpg,Sweet Theft: A Poet's Commonplace Book,J.D. McClatchy,15,Literature & Fiction
1494710501,1494710501.jpg,http://ecx.images-amazon.com/images/I/31Vve-7Zm6L.jpg,The Book of Wonderful Characters: Memoirs and Anecdotes of Remarkable and Eccentric Persons in All Ages and Countries [1869 ],Henry Wilson,15,Literature & Fiction
1612346936,1612346936.jpg,http://ecx.images-amazon.com/images/I/51AuEhs4-UL.jpg,"Washington Merry-Go-Round: The Drew Pearson Diaries, 1960-1969",Drew Pearson,15,Literature & Fiction
425269035,0425269035.jpg,http://ecx.images-amazon.com/images/I/51vbG3j74yL.jpg,Diary of a Mad Diva,Joan Rivers,15,Literature & Fiction
1250024129,1250024129.jpg,http://ecx.images-amazon.com/images/I/41ppENBcxXL.jpg,"As Consciousness Is Harnessed to Flesh: Journals and Notebooks, 1964-1980",Susan Sontag,15,Literature & Fiction
62389688,0062389688.jpg,http://ecx.images-amazon.com/images/I/51TAs4OmywL.jpg,Rywka's Diary: The Writings of a Jewish Girl from the Lodz Ghetto,Rywka Lipszyc,15,Literature & Fiction
872866688,0872866688.jpg,http://ecx.images-amazon.com/images/I/51heDLIK2xL.jpg,Stars Seen in Person: Selected Journals of John Wieners,John Wieners,15,Literature & Fiction
1516963172,1516963172.jpg,http://ecx.images-amazon.com/images/I/61hIQf2qbcL.jpg,Finishing Forty,Sean Patrick Brennan,15,Literature & Fiction
124080573X,124080573X.jpg,http://ecx.images-amazon.com/images/I/51s1l-KwFgL.jpg,"The diarium, or journall divided into 12 jornadas in burlesque rhime, or drolling verse: with divers other pieces of the same author. (1656)",Richard Flecknoe,15,Literature & Fiction
193680610X,193680610X.jpg,http://ecx.images-amazon.com/images/I/41h-RAkpKOL.jpg,I Love You Because...: A Keepsake Journal of Our Love,LoveBook,15,Literature & Fiction
1506181384,1506181384.jpg,http://ecx.images-amazon.com/images/I/61CDxzgN4FL.jpg,The Lost Journal,Phillip H. Maguire,15,Literature & Fiction
807845477,0807845477.jpg,http://ecx.images-amazon.com/images/I/51XBOc7KUSL.jpg,"Hiroshima Diary: The Journal of a Japanese Physician, August 6-September 30, 1945",Michihiko Hachiya,15,Literature & Fiction
252038525,0252038525.jpg,http://ecx.images-amazon.com/images/I/413aNIfauHL.jpg,"The Civil War Diary of Gideon Welles, Lincoln's Secretary of the Navy: The Original Manuscript Edition (The Knox College Lincoln Studies Center)",Gideon Welles,15,Literature & Fiction
711236399,0711236399.jpg,http://ecx.images-amazon.com/images/I/61SyePQ-V5L.jpg,British Library Desk Diary 2016,British Library,15,Literature & Fiction
1941920063,1941920063.jpg,http://ecx.images-amazon.com/images/I/41zg8LWyUcL.jpg,The Art of Flight,Sergio Pitol,15,Literature & Fiction
300205996,0300205996.jpg,http://ecx.images-amazon.com/images/I/51Vqi0Wgv1L.jpg,"Salvaged Pages: Young Writers' Diaries of the Holocaust, Second Edition",,15,Literature & Fiction
1781593965,1781593965.jpg,http://ecx.images-amazon.com/images/I/51jKYee0muL.jpg,A German General on the Eastern Front: The Letters and Diaries of Gotthard Heinrici 1941-1942,Johanne Hurter,15,Literature & Fiction
819575453,0819575453.jpg,http://ecx.images-amazon.com/images/I/517pqUoIBLL.jpg,Why Haiti Needs New Narratives: A Post-Quake Chronicle,Gina Athena Ulysse,15,Literature & Fiction
1681459698,1681459698.jpg,http://ecx.images-amazon.com/images/I/51bff01BQsL.jpg,Writing Journal For Teens,Speedy Publishing LLC,15,Literature & Fiction
1107134366,1107134366.jpg,http://ecx.images-amazon.com/images/I/41nvD8%2Bv8QL.jpg,"The Correspondence of Charles Darwin: Volume 23, 1875",Charles Darwin,15,Literature & Fiction
1848328516,1848328516.jpg,http://ecx.images-amazon.com/images/I/51ELsJpw-0L.jpg,"Blood and Steel 2: The Wehrmacht Archive - Retreat to the Reich, September to December 1944",Donald E. Graves,15,Literature & Fiction
752483064,0752483064.jpg,http://ecx.images-amazon.com/images/I/51QcDaL8XUL.jpg,On Board RMS Titanic: Memories of the Maiden Voyage,George Behe,15,Literature & Fiction
300197284,0300197284.jpg,http://ecx.images-amazon.com/images/I/513ZLMSm62L.jpg,The Richard Burton Diaries,Richard Burton,15,Literature & Fiction
1846559472,1846559472.jpg,http://ecx.images-amazon.com/images/I/51EyJrXVLQL.jpg,Ukraine Diaries: Dispatches from Kiev,Andrey Kurkov,15,Literature & Fiction
1934620742,1934620742.jpg,http://ecx.images-amazon.com/images/I/41PfDH9yI1L.jpg,I Hate This Part of Texas,John Gerken,15,Literature & Fiction
1258047586,1258047586.jpg,http://ecx.images-amazon.com/images/I/41iNh8sjLlL.jpg,"The Journal Of An Indian Fighter: The 1869 Diary Of Frank J. North, Leader Of The Pawnee Scouts",Frank J. North,15,Literature & Fiction
1612191940,1612191940.jpg,http://ecx.images-amazon.com/images/I/41YUOmGa5lL.jpg,I Await the Devil's Coming (Neversink),Mary MacLane,15,Literature & Fiction
199342431,0199342431.jpg,http://ecx.images-amazon.com/images/I/51K-91C-pML.jpg,"A Corresponding Renaissance: Letters Written by Italian Women, 1375-1650",Lisa Kaborycha,15,Literature & Fiction
993196039,0993196039.jpg,http://ecx.images-amazon.com/images/I/616ZS3uD2KL.jpg,Sugar Skull Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
080401146X,080401146X.jpg,http://ecx.images-amazon.com/images/I/41mHl6WneiL.jpg,"Mirages: The Unexpurgated Diary of Anaïs Nin, 1939?E??E1947",Anais Nin,15,Literature & Fiction
1781551022,1781551022.jpg,http://ecx.images-amazon.com/images/I/51tnXIlAOOL.jpg,U-Boats of the Second World War: Their Longest Voyages,Jak P. Mallmann Showell,15,Literature & Fiction
1107088720,1107088720.jpg,http://ecx.images-amazon.com/images/I/41-CXm6cojL.jpg,"The Correspondence of Charles Darwin: Volume 22, 1874",Charles Darwin,15,Literature & Fiction
1623492122,1623492122.jpg,http://ecx.images-amazon.com/images/I/51gXT80q9NL.jpg,Inside Reagan's Navy: The Pentagon Journals,Chase Untermeyer,15,Literature & Fiction
870624393,0870624393.jpg,http://ecx.images-amazon.com/images/I/41agreKCvYL.jpg,Over the Santa Fe Trail to Mexico: The Travel Diaries and Autobiography of Dr. Rowland Willard (The American Trails Series),Rowland Willard,15,Literature & Fiction
157409310X,157409310X.jpg,http://ecx.images-amazon.com/images/I/51pGLShrH4L.jpg,The Annotated Two Years Before the Mast,Richard Henry Dana,15,Literature & Fiction
1590176715,1590176715.jpg,http://ecx.images-amazon.com/images/I/51eb4gn9xxL.jpg,The Gray Notebook (New York Review Books Classics),Josep Pla,15,Literature & Fiction
1517271207,1517271207.jpg,http://ecx.images-amazon.com/images/I/3105x9lsyXL.jpg,Orange Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
300118066,0300118066.jpg,http://ecx.images-amazon.com/images/I/51d6XzdUABL.jpg,Diary (The Margellos World Republic of Letters),Witold Gombrowicz,15,Literature & Fiction
1620874059,1620874059.jpg,http://ecx.images-amazon.com/images/I/51eOmx9InVL.jpg,"Journal of a Trapper: Nine Years in the Rocky Mountains, 1834-1843",Osborne Russell,15,Literature & Fiction
1579129978,1579129978.jpg,http://ecx.images-amazon.com/images/I/51skDY3pJwL.jpg,"Mark Twain's Notebooks: Journals, Letters, Observations, Wit, Wisdom, and Doodles",,15,Literature & Fiction
1250077079,1250077079.jpg,http://ecx.images-amazon.com/images/I/51Z6VUjsqWL.jpg,Travelling to Work: Diaries 1988--1998 (Michael Palin Diaries),Michael Palin,15,Literature & Fiction
821421018,0821421018.jpg,http://ecx.images-amazon.com/images/I/516zWTWYE7L.jpg,491 Days: Prisoner Number 1323/69 (Modern African Writing Series),Winnie Madikizela-Mandela,15,Literature & Fiction
1589760522,1589760522.jpg,http://ecx.images-amazon.com/images/I/518MM3EQS3L.jpg,Journal of a Trapper: In the Rocky Mountains Between 1834 and 1843,Osborne Russell,15,Literature & Fiction
1941920187,1941920187.jpg,http://ecx.images-amazon.com/images/I/41nQ3ZkOfjL.jpg,The Journey,Sergio Pitol,15,Literature & Fiction
521191920,0521191920.jpg,http://ecx.images-amazon.com/images/I/518yLA-EG3L.jpg,The Selected Letters of Joseph Conrad (The Cambridge Edition of the Letters of Joseph Conrad),Joseph Conrad,15,Literature & Fiction
486285081,0486285081.jpg,http://ecx.images-amazon.com/images/I/51oSUwq2h9L.jpg,The Heart of Emerson's Journals,Ralph Waldo Emerson,15,Literature & Fiction
374533113,0374533113.jpg,http://ecx.images-amazon.com/images/I/41MU9St4YgL.jpg,Mourning Diary,Roland Barthes,15,Literature & Fiction
1942545096,1942545096.jpg,http://ecx.images-amazon.com/images/I/51CPxYibbOL.jpg,The Everywhere Oracle Journal,Caryl Ann Casbon,15,Literature & Fiction
674048016,0674048016.jpg,http://ecx.images-amazon.com/images/I/51SSt6U4W4L.jpg,A Traveled First Lady: Writings of Louisa Catherine Adams,Louisa Catherine Adams,15,Literature & Fiction
691166188,0691166188.jpg,http://ecx.images-amazon.com/images/I/31RC0XaTXeL.jpg,"Kierkegaard's Journals and Notebooks, Volume 8: Journals NB21-NB25",Søren Kierkegaard,15,Literature & Fiction
986304204,0986304204.jpg,http://ecx.images-amazon.com/images/I/41ZoP7s2X2L.jpg,"Affairytale, A Memoir",C.J. English,15,Literature & Fiction
1612193862,1612193862.jpg,http://ecx.images-amazon.com/images/I/518qahzL8dL.jpg,Specimen Days & Collect (Neversink),Walt Whitman,15,Literature & Fiction
1937658228,1937658228.jpg,http://ecx.images-amazon.com/images/I/41o7QHYvUaL.jpg,Mausoleum of Lovers: Journals 1976-1991,Hervé Guibert,15,Literature & Fiction
993196047,0993196047.jpg,http://ecx.images-amazon.com/images/I/51VBzxvpn1L.jpg,Vincent Van Gogh Skeleton Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
1508491909,1508491909.jpg,http://ecx.images-amazon.com/images/I/51EmwuIj8CL.jpg,Reading Journal : Book Lovers Resource Diary: Blank Reading Journal To Record Over 100 Books (Reading Journals) (Volume 3),Blank Books 'N' Journals,15,Literature & Fiction
1781593671,1781593671.jpg,http://ecx.images-amazon.com/images/I/51FVbg3CKAL.jpg,Private Lord Crawford's Great War Diaries: From Medical Orderly to Cabinet Minister,Christopher Arnander,15,Literature & Fiction
806139242,0806139242.jpg,http://ecx.images-amazon.com/images/I/513fiWhTWDL.jpg,The North American Journals of Prince Maximilian of Wied: September 1833?E??EAugust 1834,Prince Alexander Philipp Maximilian of Wied,15,Literature & Fiction
1508421374,1508421374.jpg,http://ecx.images-amazon.com/images/I/31LTPYq134L.jpg,One Sentence a Day Journal: 5 Year Sentence Journal,Annie Watts,15,Literature & Fiction
1502385287,1502385287.jpg,http://ecx.images-amazon.com/images/I/51v%2BN65ERjL.jpg,This Vet's Life!,Joseph P. Dargantes,15,Literature & Fiction
433301204X,433301204X.jpg,http://ecx.images-amazon.com/images/I/41c5G4ciGnL.jpg,Hibakusha: Survivors of Hiroshima and Nagasaki,,15,Literature & Fiction
821420879,0821420879.jpg,http://ecx.images-amazon.com/images/I/51u5%2B2oDF3L.jpg,"Once I Too Had Wings: The Journals of Emma Bell Miles, 1908?E??E1918 (Race, Ethnicity and Gender in Appalachia)",Emma Bell Miles,15,Literature & Fiction
1137278544,1137278544.jpg,http://ecx.images-amazon.com/images/I/41lwG8T%2Ba%2BL.jpg,The True German: The Diary of a World War II Military Judge,Werner Otto Mueller-Hill,15,Literature & Fiction
1784530662,1784530662.jpg,http://ecx.images-amazon.com/images/I/51aEg9vYbtL.jpg,Jerusalem in World War I,Conde de Ballobar,15,Literature & Fiction
517446359,0517446359.jpg,http://ecx.images-amazon.com/images/I/51tJyaZo2GL.jpg,Berlin Diary,William L. Shirer,15,Literature & Fiction
983073120,0983073120.jpg,http://ecx.images-amazon.com/images/I/4161Px1r8BL.jpg,"My Journal: Myself, Inside Out",J. D. Patricia Russell-McCloud,15,Literature & Fiction
711235643,0711235643.jpg,http://ecx.images-amazon.com/images/I/51jWA-oMe0L.jpg,"A London Year: 365 Days of City Life in Diaries, Journals and Letters",,15,Literature & Fiction
674058682,0674058682.jpg,http://ecx.images-amazon.com/images/I/41o25brvVVL.jpg,"Diaries: Diary and Autobiographical Writings of Louisa Catherine Adams, Volumes 1 and 2: 1778-1849 (Adams Papers)",Louisa Catherine Adams,15,Literature & Fiction
1258126885,1258126885.jpg,http://ecx.images-amazon.com/images/I/41E000gHyUL.jpg,"A Diary With Reminiscences Of The War And Refugee Life In The Shenandoah Valley, 1860-1865",Cornelia McDonald,15,Literature & Fiction
1517532957,1517532957.jpg,http://ecx.images-amazon.com/images/I/41a4XvQeSvL.jpg,Grey: Fifty Shades of Grey as Told By Christian By E L James | Summary & Analysis,Quick Read,15,Literature & Fiction
1518642411,1518642411.jpg,http://ecx.images-amazon.com/images/I/41PRenSQ5vL.jpg,Pumpkin Journal: 160 Page Lined Journal/Notebook (Halloween Journals) (Volume 1),Mahtava Journals,15,Literature & Fiction
1165239418,1165239418.jpg,http://ecx.images-amazon.com/images/I/51awgPrbykL.jpg,The Diary Of An Old Lawyer: Or Scenes Behind The Curtain (1895),John Hallum,15,Literature & Fiction
312384882,0312384882.jpg,http://ecx.images-amazon.com/images/I/415yCRB6gZL.jpg,Diaries 1969-1979: The Python Years (Michael Palin Diaries),Michael Palin,15,Literature & Fiction
1517148634,1517148634.jpg,http://ecx.images-amazon.com/images/I/51TsPQHQGyL.jpg,Black Cat Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
1477302034,1477302034.jpg,http://ecx.images-amazon.com/images/I/41AE6Cx2O-L.jpg,"Mary Austin Holley: The Texas Diary, 1835-1838",Mary Austin Holley,15,Literature & Fiction
930100565,0930100565.jpg,http://ecx.images-amazon.com/images/I/51PE82VTY9L.jpg,Me: A Memoir,Brenda Ueland,15,Literature & Fiction
1908402598,1908402598.jpg,http://ecx.images-amazon.com/images/I/511VV-tXZaL.jpg,Mr Darcy's Guide to Courtship: The Secrets of Seduction from Jane Austen's Most Eligible Bachelor,Fitzwilliam Darcy,15,Literature & Fiction
1936806045,1936806045.jpg,http://ecx.images-amazon.com/images/I/41jz-tnuNYL.jpg,My Extraordinary Travel Journal,Lovebook,15,Literature & Fiction
306809605,0306809605.jpg,http://ecx.images-amazon.com/images/I/51OBuSkg3SL.jpg,The Noël Coward Diaries,Graham Payn,15,Literature & Fiction
1589880196,1589880196.jpg,http://ecx.images-amazon.com/images/I/418Ww3w-pVL.jpg,Open Secrets / Inward Prospects: Reflections on World and Soul,Eva Brann,15,Literature & Fiction
1517326443,1517326443.jpg,http://ecx.images-amazon.com/images/I/51sAqc-9pWL.jpg,Star Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
1904915388,1904915388.jpg,http://ecx.images-amazon.com/images/I/51BBbMBjq0L.jpg,The Footsteps of Anne Frank,Ernst Schnabel,15,Literature & Fiction
817313338,0817313338.jpg,http://ecx.images-amazon.com/images/I/51sts0tpqtL.jpg,"The Journal of Sarah Haynsworth Gayle, 1827-1835: A Substitute for Social Intercourse",Sarah Haynsworth Gayle,15,Literature & Fiction
870624083,0870624083.jpg,http://ecx.images-amazon.com/images/I/51xMkTpCB3L.jpg,"Voyage to the Northwest Coast of America, 1792: Juan Francisco de la Bodega y Quadra and the Nootka Sound Controversy (Northwest Historical Series)",Juan Francisco de la Bodega y Quadra,15,Literature & Fiction
544146697,0544146697.jpg,http://ecx.images-amazon.com/images/I/31v-ew3SuEL.jpg,Hermit in Paris: Autobiographical Writings,Italo Calvino,15,Literature & Fiction
521524024,0521524024.jpg,http://ecx.images-amazon.com/images/I/51d17%2Bbr%2BWL.jpg,Henslowe's Diary,Philip Henslowe,15,Literature & Fiction
1681278383,1681278383.jpg,http://ecx.images-amazon.com/images/I/51dQzWuMMRL.jpg,Big Game Fishing Journal,Speedy Publishing LLC,15,Literature & Fiction
994880901,0994880901.jpg,http://ecx.images-amazon.com/images/I/41rOJ41I%2BQL.jpg,Calming The Anxiety Within (The Healing Journal Series),Kaitlyn Storm,15,Literature & Fiction
968461921,0968461921.jpg,http://ecx.images-amazon.com/images/I/51NEyZq8axL.jpg,"Writing Alone Together: Journalling in a Circle of Women for Creativity, Compassion and Connection",Ahava Shira PhD,15,Literature & Fiction
786475994,0786475994.jpg,http://ecx.images-amazon.com/images/I/51LxlIIEtML.jpg,"In Her Hour of Sore Distress and Peril: The Civil War Diaries of John P. Reynolds, Eighth Massachusetts Volunteer Infantry",John P. Reynolds,15,Literature & Fiction
939117460,0939117460.jpg,http://ecx.images-amazon.com/images/I/517RT1B7VzL.jpg,Lords of the Samurai: Legacy of a Daimyo Family,Yoko Woodson,15,Literature & Fiction
148119657X,148119657X.jpg,http://ecx.images-amazon.com/images/I/41L4B0acv1L.jpg,De Profundis,Oscar Wilde,15,Literature & Fiction
1517326192,1517326192.jpg,http://ecx.images-amazon.com/images/I/415foqCt27L.jpg,Green Skull and Crossbones Journal: 160 Page Lined Journal/Notebook,Mahtava Journals,15,Literature & Fiction
984727655,0984727655.jpg,http://ecx.images-amazon.com/images/I/51LRinB%2BucL.jpg,Fireflies at Twilight: Letters from Pat Adams,,15,Literature & Fiction
1681451891,1681451891.jpg,http://ecx.images-amazon.com/images/I/51Gqv9xbToL.jpg,Mastermind Journal,Speedy Publishing LLC,15,Literature & Fiction
